name,url,picture,dietLabels,healthLabels,calories,fat,carbs,protein,ingredients,uri
quick chicken bake,https://www.womensweeklyfood.com.au/recipes/quick-chicken-bake-16327,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/quick%20chicken%20bake.jpg,[],"['Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",1009.2899000001307,38.365088000012136,103.13391700000712,58.99994300000096,"['chicken', 'can diced tomatoes', 'cannellini beans', 'chicken stock', 'kalamata olives', 'basil', 'rice', 'green beans']",http://www.edamam.com/ontologies/edamam.owl#recipe_d2c293818455d00d1829b2662f54bc6f
spicy grilled cauliflower kabobs,http://thiswifecooks.com/2015/04/spicy-grilled-cauliflower-kabobs/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/spicy%20grilled%20cauliflower%20kabobs.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",267.3511999998384,25.753115999997924,9.308219999963649,2.7466709999938574,"['cauliflower', 'olive oil', 'sesame oil', 'parsley', 'pepper sauce', 'garlic', 'ketchup', 'chile paste', 'salt', 'pepper', 'lemon juice']",http://www.edamam.com/ontologies/edamam.owl#recipe_6027a31e05defa16ca11ff0121e1168e
roasted capsicums with moroccan rice and lentils,https://www.taste.com.au/recipes/roasted-capsicums-moroccan-rice-lentils/56db387d-2b64-458c-bfea-28754fd2b77b,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20capsicums%20with%20moroccan%20rice%20and%20lentils.jpg,[],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",568.6757712618894,24.6655833554089,74.15110600003007,17.656328000008006,"['capsicums', 'olive oil', 'onions', 'cumin', 'coriander', 'sweet paprika', 'ground turmeric', 'green lentils', 'basmati rice', 'quinoa', 'dates', 'almonds', 'lemon juice', 'coriander', 'feta', 'lemon']",http://www.edamam.com/ontologies/edamam.owl#recipe_92ec94c7f7988e46407ceeff8d5c88e1
roasted tomato pasta salad,https://thetiptoefairy.com/roasted-tomato-pasta-salad/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20tomato%20pasta%20salad.jpg,['Low-Sodium'],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",490.53589999988355,12.072860000000002,76.78571724996995,18.19587099999996,"['cherry tomatoes', 'rotini pasta', 'mozzarella', 'spinach', 'brown sugar', 'balsamic vinegar', 'olive oil', 'garlic']",http://www.edamam.com/ontologies/edamam.owl#recipe_8a229d5faf465c98b03a707f9985d7e1
pistachio goat cheese ball,https://tastykitchen.com/recipes/appetizers-and-snacks/pistachio-goat-cheese-ball/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/pistachio%20goat%20cheese%20ball.jpg,['Low-Carb'],"['Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",417.09861625888897,31.771434394607077,19.534581508303535,16.264806808206565,"['Garlic', 'Olive Oil', 'Chevre', 'Cream Cheese', 'Salt', 'Pepper', 'Dried Cranberries', 'Pistachios', 'Crackers']",http://www.edamam.com/ontologies/edamam.owl#recipe_31be749dd36d4079b50ad374db844330
fall nourish bowl,http://www.feastingathome.com/fall-nourish-bowl/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/fall%20nourish%20bowl.jpg,[],"['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'DASH', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",209.72591111110992,5.326751555555529,34.38097644444426,8.049887333333224,"['lentil', 'cumin', 'coriander', 'brown basmati rice', 'cauliflower', 'onion', 'olive oil', 'salt', 'curry powder', 'carrot', 'cilantro', 'scallion', 'kale']",http://www.edamam.com/ontologies/edamam.owl#recipe_d50322dc3421db206909dc240e846df2
green chicken and rice,http://onehandedcooks.com.au/recipe/baby-toddler-food-green-chicken-and-rice/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/green%20chicken%20and%20rice.jpg,['Low-Sodium'],"['Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",247.69201452052266,7.432845884878445,31.216037236135776,15.075395390126,"['olive oil', 'onion', 'zucchini', 'pear', 'broccoli florets', 'potato', 'chicken breast', 'vegetable stock', 'cooked brown rice']",http://www.edamam.com/ontologies/edamam.owl#recipe_1675dfb7f4b4204370ad4406dd9e9d04
massaman beef curry on toasted coconut red rice,https://www.taste.com.au/recipes/massaman-beef-curry-toasted-coconut-red-rice/acd24c8a-5711-4919-a10c-3be9be7790c9,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/massaman%20beef%20curry%20on%20toasted%20coconut%20red%20rice.jpg,"['High-Fiber', 'Low-Carb']","['Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Alcohol-Free', 'Kosher']",1249.8647147570732,89.36298604094006,68.8259179135123,56.790357854703096,"['peanut oil', 'chuck steak', 'onion', 'ginger', 'curry paste', 'beef stock', 'coconut milk', 'coconut cream', 'star anise', 'cinnamon sticks', 'pumpkin', 'palm sugar', 'lime juice', 'fish sauce', 'peanuts', 'Coriander leaves', 'shredded coconut', 'red rice', 'stock', 'coriander', 'Thai basil']",http://www.edamam.com/ontologies/edamam.owl#recipe_dbff7e28c95f11ff621d332b27ab1939
peppermint patties,http://allrecipes.com/Recipe/Peppermint-Patties/Detail.aspx,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/peppermint%20patties.jpg,['Low-Sodium'],"['Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",1034.2326666674403,36.84262483342006,187.1008240000016,7.996290000000405,"['sweetened condensed milk', 'peppermint', 'semisweet chocolate chips', 'shortening', ""confectioners' sugar""]",http://www.edamam.com/ontologies/edamam.owl#recipe_045c367cc621df8e628c540e8c379859
thai beef noodles with crushed peanuts,https://mindfulchef.com/recipe/beef/thai-beef-noodles-with-crushed-peanuts,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/thai%20beef%20noodles%20with%20crushed%20peanuts.jpg,[],"['Sugar-Conscious', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",236.00760000001696,8.641044000000281,25.448556000003244,14.328152000001268,"['rice noodles', 'peanuts', 'lemongrass', 'red chilli', 'red pepper', 'sesame oil', 'carrot', 'apple cider vinegar', 'tamari', 'flat iron steak', 'mangetout', 'mint']",http://www.edamam.com/ontologies/edamam.owl#recipe_2016e3598276e78a010550c5de9ca56d
beef and black bean chili,http://www.imbored-letsgo.com/beef-black-bean-chili/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/beef%20and%20black%20bean%20chili.jpg,['High-Fiber'],"['Sugar-Conscious', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",685.2992922856878,33.62115854816202,64.9380671062693,36.848478888877324,"['black bean', 'can diced tomato', 'chile', 'olive oil', 'ground beef', 'onion', 'chile powder', 'chile pepper', 'cumin', 'can beef broth', 'tomato paste', 'lime juice', 'cilantro', 'red onion', 'lime juice', 'cilantro', 'avocado', 'salt', 'black pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_6f6425637db6c0dc5568c14c68318ad3
nannys broccoli rice casserole,http://www.food.com/recipe/nannys-broccoli-rice-casserole-154444,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/nannys%20broccoli%20rice%20casserole.jpg,['Balanced'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",441.1355354279064,21.874811225835582,43.40538592403503,17.520954585241867,"['onion', 'celery', 'broccoli', 'butter', 'Cheese', 'cream of mushroom soup', 'evaporated milk', 'cooked white rice']",http://www.edamam.com/ontologies/edamam.owl#recipe_6b5b5f124934b5251b63cd8696cf8069
asian marinated chicken wings,http://www.festibrate.com/season/asian-marinated-chicken-wings/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/asian%20marinated%20chicken%20wings.jpg,['Low-Carb'],"['Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'No oil added', 'Kosher']",1353.6200547100002,77.9399046596,44.929818000000004,107.6905281912,"['sugar', 'red wine', 'soy sauce', 'ground ginger', 'garlic salt', 'chicken wing']",http://www.edamam.com/ontologies/edamam.owl#recipe_94ead805ec0ff998db33628b938192cf
fruit couscous,https://eatsmarter.com/recipes/fruit-couscous,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/fruit%20couscous.jpg,"['High-Fiber', 'Low-Sodium']","['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",1305.8007935420674,66.28691300019211,178.40595775412993,13.79338333864774,"['Couscous', 'Ginger root', 'Powdered sugar', 'Ground cinnamon', 'Dates', 'dried Fig', 'Banana chips', 'almonds', 'Milk']",http://www.edamam.com/ontologies/edamam.owl#recipe_91a61c08f68fa98078f7bfbceb22ace4
cheesy tuna pasta bake,https://www.womensweeklyfood.com.au/recipes/cheesy-tuna-pasta-bake-2678,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/cheesy%20tuna%20pasta%20bake.jpg,[],"['Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",701.4972,30.726398,59.559221,44.475919,"['butter', 'flour', 'milk', 'cheese', 'pasta', 'canned tuna in oil', 'frozen mixed vegetables', 'parsley']",http://www.edamam.com/ontologies/edamam.owl#recipe_3ac8df97a7588e9884f54fecfbd077c8
crock pot orange chicken,http://realmomkitchen.com/246/crock-pot-orange-chicken/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/crock%20pot%20orange%20chicken.jpg,['Low-Carb'],"['Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",789.137166666362,51.50321749999905,26.79527124993591,52.2611254166581,"['Chicken thighs', 'flour', 'orange marmalade', 'barbecue sauce', 'soy sauce', 'ginger root']",http://www.edamam.com/ontologies/edamam.owl#recipe_03ef71fe066e4dd88ec6a7ef02925864
chongqing chicken,https://www.allrecipes.com/recipe/275592/chongqing-chicken/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chongqing%20chicken.jpg,"['High-Fiber', 'Low-Carb']","['Dairy-Free', 'Egg-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",414.1467553181965,31.535179086985828,13.17683646281805,20.46758607147758,"['Sherry', 'Soy sauce made from soy and wheat (shoyu', 'Cornstarch', 'Salt, table', 'Spices, pepper, black', 'Chicken, broilers or fryers, thigh, meat and skin, raw', 'Low Sodium Chicken Broth', 'chile paste', 'Soy sauce made from soy and wheat (shoyu', 'Balsamic Vinegar', 'Sugars, granulated', 'Cornstarch', 'Seeds, sesame seeds, whole, dried', 'Oil, soybean, salad or cooking', 'Peppers, hot chile, sun-dried', 'Spices, pepper, black', 'Ginger root, raw', 'Garlic, raw', 'Salt, table', 'Onions, spring or scallions (includes tops and bulb), raw', 'Peanuts, all types, dry-roasted, with salt', 'Seeds, sesame seeds, whole, dried']",http://www.edamam.com/ontologies/edamam.owl#recipe_b6dad956f974a224060f8ff019a3c100
saucy tuna balls,https://www.womensweeklyfood.com.au/recipes/saucy-tuna-balls-20896,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/saucy%20tuna%20balls.jpg,[],"['Pescatarian', 'Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",731.0552,14.798228000000003,101.43395600000001,44.232423999999995,"['tuna in oil', 'eggs', 'parsley', 'dried oregano', 'breadcrumbs', 'olive oil', 'carrot', 'zucchini', 'pasta sauce', 'couscous', 'mixed salad']",http://www.edamam.com/ontologies/edamam.owl#recipe_31e59b3af52e48724de091b27e750960
mediterranean zucchini noodles,http://beautyandthebeets.com/mediterranean-zucchini-noodles/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/mediterranean%20zucchini%20noodles.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",505.0448739313427,28.022736621688704,56.711974305211115,15.392755265941338,"['extra virgin olive oil', 'lemon', 'salt', 'pepper', 'zucchini', 'squash', 'cherry tomato', 'chickpea', 'caper', 'pine nut', 'feta cheese']",http://www.edamam.com/ontologies/edamam.owl#recipe_3923b83d2b6597622653f052ac4067d6
kerala beef meatballs,http://www.foodista.com/recipe/LSY8XHYT/kerala-beef-meatballs,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/kerala%20beef%20meatballs.jpg,['High-Fiber'],"['Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",1229.1396,90.25454355555556,93.32379533333332,31.010454888888894,"['Beef', 'Onion', 'Ginger', 'Tomato', 'Shallots', 'Green Chili', 'Chili Powder', 'Turmeric', 'Cinnamon', 'cloves', 'Shallot', 'Curry leaf', 'Salt', 'Coconut', 'Vegetable oil']",http://www.edamam.com/ontologies/edamam.owl#recipe_e02da99e8f432f831f6565c462fae0a1
fodmaps squash casserole,https://www.allrecipes.com/recipe/236456/fodmaps-squash-casserole/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/fodmaps%20squash%20casserole.jpg,[],"['Vegetarian', 'Pescatarian', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",357.8283313028081,20.01585267230687,44.54262059742628,4.901390501004444,"['squash', 'cornflake', 'margarine', 'eggs', 'white sugar', 'salt', 'black pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_e671fa9a3c48fdeb28827c9305ca3abc
texas brisket,https://www.foodnetwork.com/recipes/paula-deen/texas-brisket-recipe2-1954056,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/texas%20brisket.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",1398.1924353200002,111.58081191470004,4.179782,89.44704856389998,"['brisket', 'chili powder', 'dark brown sugar', 'onion powder', 'dried oregano', 'cayenne pepper', 'water']",http://www.edamam.com/ontologies/edamam.owl#recipe_2ef2a5f9541ef182d65e60a3060da46c
macaroni with vegetable ragout,https://eatsmarter.com/recipes/macaroni-with-vegetable-ragout-0,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/macaroni%20with%20vegetable%20ragout.jpg,['High-Fiber'],"['Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",408.7221841917159,7.197871098513204,73.14075215132281,13.216057389916234,"['Macaroni', 'Salt', 'Red Onion', 'Carrot', 'Red Bell pepper', 'cherry tomato', 'Olive oil', 'Peas', 'Corn', 'Pepper', 'Vegetable broth', 'Parsley']",http://www.edamam.com/ontologies/edamam.owl#recipe_408e1238e4b9054100d93f0eafbc89e0
crock pot hawaiian chicken,https://weelicious.com/crock-pot-hawaiian-chicken-recipe,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/crock%20pot%20hawaiian%20chicken.jpg,[],"['Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",453.6307855999838,18.77121972029985,21.559222058996397,48.158944209299634,"['pineapples', 'low sodium soy sauce', 'honey', 'fresh ginger', 'garlic', 'chicken breasts', 'Chicken Thighs']",http://www.edamam.com/ontologies/edamam.owl#recipe_c4e71ce905a4442315e778ffc6687e83
brisket with herbed spinach stuffing,https://www.epicurious.com/recipes/food/views/brisket-with-herbed-spinach-stuffing-101409,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/brisket%20with%20herbed%20spinach%20stuffing.jpg,['Low-Carb'],"['Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",1279.7677127974346,90.69880052997392,41.715290322059126,72.85051846994641,"['olive oil', 'onions', 'garlic', 'fresh thyme', 'spinach', 'matzo', 'egg', 'brisket', 'onions', 'canned chicken broth', 'carrots', 'celery', 'garlic', 'fresh thyme', 'bay leaf']",http://www.edamam.com/ontologies/edamam.owl#recipe_2d29d4827619296028d019b05efebb3d
fried chickpeas,http://www.bonappetit.com/recipes/2011/10/fried-chickpeas,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/fried%20chickpeas.jpg,['High-Fiber'],"['Kidney-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'DASH', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",383.7582228625,21.094850743375,39.151461360374995,12.177172281874999,"['smoked paprika', 'cayenne pepper', 'extra-virgin olive oil', 'cans chickpeas', 'Kosher salt', 'lime zest']",http://www.edamam.com/ontologies/edamam.owl#recipe_350c3440e850254b3a66bb8cf8c008ab
